Modified Julian Date,UNIX time,Julian/Gregorian,Common year,Common month,Common day,Imperial era,Era name,Japanese year,Northern Court era name,Northern Court year,Is leap month,Japanese month,Japanese day
-824358,-74731248000,J,-399,11,16,261,孝昭天皇,76,,,0,10,1
-824343,-74729952000,J,-399,12,1,261,孝昭天皇,76,,,0,10,16
-824328,-74728656000,J,-399,12,16,261,孝昭天皇,76,,,0,11,1
-824312,-74727273600,J,-398,1,1,261,孝昭天皇,76,,,0,11,17
-824298,-74726064000,J,-398,1,15,261,孝昭天皇,76,,,0,12,1
-824281,-74724595200,J,-398,2,1,261,孝昭天皇,76,,,0,12,18
-824269,-74723558400,J,-398,2,13,262,孝昭天皇,77,,,0,1,1
-824253,-74722176000,J,-398,3,1,262,孝昭天皇,77,,,0,1,17
-824239,-74720966400,J,-398,3,15,262,孝昭天皇,77,,,0,2,1
-824222,-74719497600,J,-398,4,1,262,孝昭天皇,77,,,0,2,18
-824210,-74718460800,J,-398,4,13,262,孝昭天皇,77,,,0,3,1
-824192,-74716905600,J,-398,5,1,262,孝昭天皇,77,,,0,3,19
-824180,-74715868800,J,-398,5,13,262,孝昭天皇,77,,,0,4,1
-824161,-74714227200,J,-398,6,1,262,孝昭天皇,77,,,0,4,20
-824151,-74713363200,J,-398,6,11,262,孝昭天皇,77,,,0,5,1
-824131,-74711635200,J,-398,7,1,262,孝昭天皇,77,,,0,5,21
-824121,-74710771200,J,-398,7,11,262,孝昭天皇,77,,,0,6,1
-824100,-74708956800,J,-398,8,1,262,孝昭天皇,77,,,0,6,22
-824092,-74708265600,J,-398,8,9,262,孝昭天皇,77,,,0,7,1
-824069,-74706278400,J,-398,9,1,262,孝昭天皇,77,,,0,7,24
-824062,-74705673600,J,-398,9,8,262,孝昭天皇,77,,,0,8,1
-824039,-74703686400,J,-398,10,1,262,孝昭天皇,77,,,0,8,24
-824033,-74703168000,J,-398,10,7,262,孝昭天皇,77,,,0,9,1
-824008,-74701008000,J,-398,11,1,262,孝昭天皇,77,,,0,9,26
-824003,-74700576000,J,-398,11,6,262,孝昭天皇,77,,,0,10,1
-823978,-74698416000,J,-398,12,1,262,孝昭天皇,77,,,0,10,26
-823974,-74698070400,J,-398,12,5,262,孝昭天皇,77,,,0,11,1
-823947,-74695737600,J,-397,1,1,262,孝昭天皇,77,,,0,11,28
-823944,-74695478400,J,-397,1,4,262,孝昭天皇,77,,,0,12,1
-823916,-74693059200,J,-397,2,1,262,孝昭天皇,77,,,0,12,29
-823915,-74692972800,J,-397,2,2,263,孝昭天皇,78,,,0,1,1
-823888,-74690640000,J,-397,3,1,263,孝昭天皇,78,,,0,1,28
-823885,-74690380800,J,-397,3,4,263,孝昭天皇,78,,,0,2,1
-823857,-74687961600,J,-397,4,1,263,孝昭天皇,78,,,0,2,29
-823855,-74687788800,J,-397,4,3,263,孝昭天皇,78,,,0,3,1
-823827,-74685369600,J,-397,5,1,263,孝昭天皇,78,,,0,3,29
-823826,-74685283200,J,-397,5,2,263,孝昭天皇,78,,,0,4,1
-823796,-74682691200,J,-397,6,1,263,孝昭天皇,78,,,0,5,1
-823767,-74680185600,J,-397,6,30,263,孝昭天皇,78,,,0,6,1
-823766,-74680099200,J,-397,7,1,263,孝昭天皇,78,,,0,6,2
-823737,-74677593600,J,-397,7,30,263,孝昭天皇,78,,,0,7,1
-823735,-74677420800,J,-397,8,1,263,孝昭天皇,78,,,0,7,3
-823708,-74675088000,J,-397,8,28,263,孝昭天皇,78,,,0,8,1
-823704,-74674742400,J,-397,9,1,263,孝昭天皇,78,,,0,8,5
-823678,-74672496000,J,-397,9,27,263,孝昭天皇,78,,,0,9,1
-823674,-74672150400,J,-397,10,1,263,孝昭天皇,78,,,0,9,5
-823649,-74669990400,J,-397,10,26,263,孝昭天皇,78,,,0,10,1
-823643,-74669472000,J,-397,11,1,263,孝昭天皇,78,,,0,10,7
-823619,-74667398400,J,-397,11,25,263,孝昭天皇,78,,,1,10,1
-823613,-74666880000,J,-397,12,1,263,孝昭天皇,78,,,1,10,7
-823590,-74664892800,J,-397,12,24,263,孝昭天皇,78,,,0,11,1
-823582,-74664201600,J,-396,1,1,263,孝昭天皇,78,,,0,11,9
-823560,-74662300800,J,-396,1,23,263,孝昭天皇,78,,,0,12,1
-823551,-74661523200,J,-396,2,1,263,孝昭天皇,78,,,0,12,10
-823531,-74659795200,J,-396,2,21,264,孝昭天皇,79,,,0,1,1
-823522,-74659017600,J,-396,3,1,264,孝昭天皇,79,,,0,1,10
-823501,-74657203200,J,-396,3,22,264,孝昭天皇,79,,,0,2,1
-823491,-74656339200,J,-396,4,1,264,孝昭天皇,79,,,0,2,11
-823472,-74654697600,J,-396,4,20,264,孝昭天皇,79,,,0,3,1
-823461,-74653747200,J,-396,5,1,264,孝昭天皇,79,,,0,3,12
-823442,-74652105600,J,-396,5,20,264,孝昭天皇,79,,,0,4,1
-823430,-74651068800,J,-396,6,1,264,孝昭天皇,79,,,0,4,13
-823413,-74649600000,J,-396,6,18,264,孝昭天皇,79,,,0,5,1
-823400,-74648476800,J,-396,7,1,264,孝昭天皇,79,,,0,5,14
-823383,-74647008000,J,-396,7,18,264,孝昭天皇,79,,,0,6,1
-823369,-74645798400,J,-396,8,1,264,孝昭天皇,79,,,0,6,15
-823353,-74644416000,J,-396,8,17,264,孝昭天皇,79,,,0,7,1
-823338,-74643120000,J,-396,9,1,264,孝昭天皇,79,,,0,7,16
-823324,-74641910400,J,-396,9,15,264,孝昭天皇,79,,,0,8,1
-823308,-74640528000,J,-396,10,1,264,孝昭天皇,79,,,0,8,17
-823294,-74639318400,J,-396,10,15,264,孝昭天皇,79,,,0,9,1
-823277,-74637849600,J,-396,11,1,264,孝昭天皇,79,,,0,9,18
-823265,-74636812800,J,-396,11,13,264,孝昭天皇,79,,,0,10,1
-823247,-74635257600,J,-396,12,1,264,孝昭天皇,79,,,0,10,19
-823235,-74634220800,J,-396,12,13,264,孝昭天皇,79,,,0,11,1
-823216,-74632579200,J,-395,1,1,264,孝昭天皇,79,,,0,11,20
-823206,-74631715200,J,-395,1,11,264,孝昭天皇,79,,,0,12,1
-823185,-74629900800,J,-395,2,1,264,孝昭天皇,79,,,0,12,22
-823176,-74629123200,J,-395,2,10,265,孝昭天皇,80,,,0,1,1
-823157,-74627481600,J,-395,3,1,265,孝昭天皇,80,,,0,1,20
-823147,-74626617600,J,-395,3,11,265,孝昭天皇,80,,,0,2,1
-823126,-74624803200,J,-395,4,1,265,孝昭天皇,80,,,0,2,22
-823117,-74624025600,J,-395,4,10,265,孝昭天皇,80,,,0,3,1
-823096,-74622211200,J,-395,5,1,265,孝昭天皇,80,,,0,3,22
-823088,-74621520000,J,-395,5,9,265,孝昭天皇,80,,,0,4,1
-823065,-74619532800,J,-395,6,1,265,孝昭天皇,80,,,0,4,24
-823058,-74618928000,J,-395,6,8,265,孝昭天皇,80,,,0,5,1
-823035,-74616940800,J,-395,7,1,265,孝昭天皇,80,,,0,5,24
-823029,-74616422400,J,-395,7,7,265,孝昭天皇,80,,,0,6,1
-823004,-74614262400,J,-395,8,1,265,孝昭天皇,80,,,0,6,26
-822999,-74613830400,J,-395,8,6,265,孝昭天皇,80,,,0,7,1
-822973,-74611584000,J,-395,9,1,265,孝昭天皇,80,,,0,7,27
-822970,-74611324800,J,-395,9,4,265,孝昭天皇,80,,,0,8,1
-822943,-74608992000,J,-395,10,1,265,孝昭天皇,80,,,0,8,28
-822940,-74608732800,J,-395,10,4,265,孝昭天皇,80,,,0,9,1
-822912,-74606313600,J,-395,11,1,265,孝昭天皇,80,,,0,9,29
-822911,-74606227200,J,-395,11,2,265,孝昭天皇,80,,,0,10,1
-822882,-74603721600,J,-395,12,1,265,孝昭天皇,80,,,0,10,30
-822881,-74603635200,J,-395,12,2,265,孝昭天皇,80,,,0,11,1
-822851,-74601043200,J,-394,1,1,265,孝昭天皇,80,,,0,12,1
-822822,-74598537600,J,-394,1,30,266,孝昭天皇,81,,,0,1,1
-822820,-74598364800,J,-394,2,1,266,孝昭天皇,81,,,0,1,3
-822792,-74595945600,J,-394,3,1,266,孝昭天皇,81,,,0,2,1
-822763,-74593440000,J,-394,3,30,266,孝昭天皇,81,,,0,3,1
-822761,-74593267200,J,-394,4,1,266,孝昭天皇,81,,,0,3,3
-822733,-74590848000,J,-394,4,29,266,孝昭天皇,81,,,0,4,1
-822731,-74590675200,J,-394,5,1,266,孝昭天皇,81,,,0,4,3
-822704,-74588342400,J,-394,5,28,266,孝昭天皇,81,,,0,5,1
-822700,-74587996800,J,-394,6,1,266,孝昭天皇,81,,,0,5,5
-822674,-74585750400,J,-394,6,27,266,孝昭天皇,81,,,0,6,1
-822670,-74585404800,J,-394,7,1,266,孝昭天皇,81,,,0,6,5
-822645,-74583244800,J,-394,7,26,266,孝昭天皇,81,,,0,7,1
-822639,-74582726400,J,-394,8,1,266,孝昭天皇,81,,,0,7,7
-822615,-74580652800,J,-394,8,25,266,孝昭天皇,81,,,1,7,1
-822608,-74580048000,J,-394,9,1,266,孝昭天皇,81,,,1,7,8
-822586,-74578147200,J,-394,9,23,266,孝昭天皇,81,,,0,8,1
-822578,-74577456000,J,-394,10,1,266,孝昭天皇,81,,,0,8,9
-822556,-74575555200,J,-394,10,23,266,孝昭天皇,81,,,0,9,1
-822547,-74574777600,J,-394,11,1,266,孝昭天皇,81,,,0,9,10
-822527,-74573049600,J,-394,11,21,266,孝昭天皇,81,,,0,10,1
-822517,-74572185600,J,-394,12,1,266,孝昭天皇,81,,,0,10,11
-822497,-74570457600,J,-394,12,21,266,孝昭天皇,81,,,0,11,1
-822486,-74569507200,J,-393,1,1,266,孝昭天皇,81,,,0,11,12
-822468,-74567952000,J,-393,1,19,266,孝昭天皇,81,,,0,12,1
-822455,-74566828800,J,-393,2,1,266,孝昭天皇,81,,,0,12,14
-822438,-74565360000,J,-393,2,18,267,孝昭天皇,82,,,0,1,1
-822427,-74564409600,J,-393,3,1,267,孝昭天皇,82,,,0,1,12
-822408,-74562768000,J,-393,3,20,267,孝昭天皇,82,,,0,2,1
-822396,-74561731200,J,-393,4,1,267,孝昭天皇,82,,,0,2,13
-822379,-74560262400,J,-393,4,18,267,孝昭天皇,82,,,0,3,1
-822366,-74559139200,J,-393,5,1,267,孝昭天皇,82,,,0,3,14
-822349,-74557670400,J,-393,5,18,267,孝昭天皇,82,,,0,4,1
-822335,-74556460800,J,-393,6,1,267,孝昭天皇,82,,,0,4,15
-822320,-74555164800,J,-393,6,16,267,孝昭天皇,82,,,0,5,1
-822305,-74553868800,J,-393,7,1,267,孝昭天皇,82,,,0,5,16
-822290,-74552572800,J,-393,7,16,267,孝昭天皇,82,,,0,6,1
-822274,-74551190400,J,-393,8,1,267,孝昭天皇,82,,,0,6,17
-822261,-74550067200,J,-393,8,14,267,孝昭天皇,82,,,0,7,1
-822243,-74548512000,J,-393,9,1,267,孝昭天皇,82,,,0,7,19
-822231,-74547475200,J,-393,9,13,267,孝昭天皇,82,,,0,8,1
-822213,-74545920000,J,-393,10,1,267,孝昭天皇,82,,,0,8,19
-822202,-74544969600,J,-393,10,12,267,孝昭天皇,82,,,0,9,1
-822182,-74543241600,J,-393,11,1,267,孝昭天皇,82,,,0,9,21
-822172,-74542377600,J,-393,11,11,267,孝昭天皇,82,,,0,10,1
-822152,-74540649600,J,-393,12,1,267,孝昭天皇,82,,,0,10,21
-822143,-74539872000,J,-393,12,10,267,孝昭天皇,82,,,0,11,1
-822121,-74537971200,J,-392,1,1,267,孝昭天皇,82,,,0,11,23
-822113,-74537280000,J,-392,1,9,267,孝昭天皇,82,,,0,12,1
-822090,-74535292800,J,-392,2,1,267,孝昭天皇,82,,,0,12,24
-822084,-74534774400,J,-392,2,7,268,孝昭天皇,83,,,0,1,1
-822061,-74532787200,J,-392,3,1,268,孝昭天皇,83,,,0,1,24
-822054,-74532182400,J,-392,3,8,268,孝昭天皇,83,,,0,2,1
-822030,-74530108800,J,-392,4,1,268,孝昭天皇,83,,,0,2,25
-822025,-74529676800,J,-392,4,6,268,孝昭天皇,83,,,0,3,1
-822000,-74527516800,J,-392,5,1,268,孝昭天皇,83,,,0,3,26
-821995,-74527084800,J,-392,5,6,268,孝昭天皇,83,,,0,4,1
-821969,-74524838400,J,-392,6,1,268,孝昭天皇,83,,,0,4,27
-821966,-74524579200,J,-392,6,4,268,孝昭天皇,83,,,0,5,1
-821939,-74522246400,J,-392,7,1,268,孝昭天皇,83,,,0,5,28
-821936,-74521987200,J,-392,7,4,268,孝昭天皇,83,,,0,6,1
-821908,-74519568000,J,-392,8,1,268,孝昭天皇,83,,,0,6,29
-821906,-74519395200,J,-392,8,3,268,孝昭天皇,83,,,0,7,1
-821877,-74516889600,J,-392,9,1,268,孝昭天皇,83,,,0,8,1
-821847,-74514297600,J,-392,10,1,268,孝昭天皇,83,,,0,9,1
-821818,-74511792000,J,-392,10,30,268,孝昭天皇,83,,,0,10,1
-821816,-74511619200,J,-392,11,1,268,孝昭天皇,83,,,0,10,3
-821788,-74509200000,J,-392,11,29,268,孝昭天皇,83,,,0,11,1
-821786,-74509027200,J,-392,12,1,268,孝昭天皇,83,,,0,11,3
-821759,-74506694400,J,-392,12,28,268,孝昭天皇,83,,,0,12,1
-821755,-74506348800,J,-391,1,1,268,孝昭天皇,83,,,0,12,5
-821729,-74504102400,J,-391,1,27,269,孝安天皇,1,,,0,1,1
-821724,-74503670400,J,-391,2,1,269,孝安天皇,1,,,0,1,6
-821700,-74501596800,J,-391,2,25,269,孝安天皇,1,,,0,2,1
-821696,-74501251200,J,-391,3,1,269,孝安天皇,1,,,0,2,5
-821670,-74499004800,J,-391,3,27,269,孝安天皇,1,,,0,3,1
-821665,-74498572800,J,-391,4,1,269,孝安天皇,1,,,0,3,6
-821641,-74496499200,J,-391,4,25,269,孝安天皇,1,,,1,3,1
-821635,-74495980800,J,-391,5,1,269,孝安天皇,1,,,1,3,7
-821611,-74493907200,J,-391,5,25,269,孝安天皇,1,,,0,4,1
-821604,-74493302400,J,-391,6,1,269,孝安天皇,1,,,0,4,8
-821582,-74491401600,J,-391,6,23,269,孝安天皇,1,,,0,5,1
-821574,-74490710400,J,-391,7,1,269,孝安天皇,1,,,0,5,9
-821552,-74488809600,J,-391,7,23,269,孝安天皇,1,,,0,6,1
-821543,-74488032000,J,-391,8,1,269,孝安天皇,1,,,0,6,10
-821523,-74486304000,J,-391,8,21,269,孝安天皇,1,,,0,7,1
-821512,-74485353600,J,-391,9,1,269,孝安天皇,1,,,0,7,12
-821493,-74483712000,J,-391,9,20,269,孝安天皇,1,,,0,8,1
-821482,-74482761600,J,-391,10,1,269,孝安天皇,1,,,0,8,12
-821464,-74481206400,J,-391,10,19,269,孝安天皇,1,,,0,9,1
-821451,-74480083200,J,-391,11,1,269,孝安天皇,1,,,0,9,14
-821434,-74478614400,J,-391,11,18,269,孝安天皇,1,,,0,10,1
-821421,-74477491200,J,-391,12,1,269,孝安天皇,1,,,0,10,14
-821404,-74476022400,J,-391,12,18,269,孝安天皇,1,,,0,11,1
-821390,-74474812800,J,-390,1,1,269,孝安天皇,1,,,0,11,15
-821375,-74473516800,J,-390,1,16,269,孝安天皇,1,,,0,12,1
-821359,-74472134400,J,-390,2,1,269,孝安天皇,1,,,0,12,17
-821345,-74470924800,J,-390,2,15,270,孝安天皇,2,,,0,1,1
-821331,-74469715200,J,-390,3,1,270,孝安天皇,2,,,0,1,15
-821316,-74468419200,J,-390,3,16,270,孝安天皇,2,,,0,2,1
-821300,-74467036800,J,-390,4,1,270,孝安天皇,2,,,0,2,17
-821286,-74465827200,J,-390,4,15,270,孝安天皇,2,,,0,3,1
-821270,-74464444800,J,-390,5,1,270,孝安天皇,2,,,0,3,17
-821257,-74463321600,J,-390,5,14,270,孝安天皇,2,,,0,4,1
-821239,-74461766400,J,-390,6,1,270,孝安天皇,2,,,0,4,19
-821227,-74460729600,J,-390,6,13,270,孝安天皇,2,,,0,5,1
-821209,-74459174400,J,-390,7,1,270,孝安天皇,2,,,0,5,19
-821198,-74458224000,J,-390,7,12,270,孝安天皇,2,,,0,6,1
-821178,-74456496000,J,-390,8,1,270,孝安天皇,2,,,0,6,21
-821168,-74455632000,J,-390,8,11,270,孝安天皇,2,,,0,7,1
-821147,-74453817600,J,-390,9,1,270,孝安天皇,2,,,0,7,22
-821139,-74453126400,J,-390,9,9,270,孝安天皇,2,,,0,8,1
-821117,-74451225600,J,-390,10,1,270,孝安天皇,2,,,0,8,23
-821109,-74450534400,J,-390,10,9,270,孝安天皇,2,,,0,9,1
-821086,-74448547200,J,-390,11,1,270,孝安天皇,2,,,0,9,24
-821080,-74448028800,J,-390,11,7,270,孝安天皇,2,,,0,10,1
-821056,-74445955200,J,-390,12,1,270,孝安天皇,2,,,0,10,25
-821050,-74445436800,J,-390,12,7,270,孝安天皇,2,,,0,11,1
-821025,-74443276800,J,-389,1,1,270,孝安天皇,2,,,0,11,26
-821021,-74442931200,J,-389,1,5,270,孝安天皇,2,,,0,12,1
-820994,-74440598400,J,-389,2,1,270,孝安天皇,2,,,0,12,28
-820991,-74440339200,J,-389,2,4,271,孝安天皇,3,,,0,1,1
-820966,-74438179200,J,-389,3,1,271,孝安天皇,3,,,0,1,26
-820961,-74437747200,J,-389,3,6,271,孝安天皇,3,,,0,2,1
-820935,-74435500800,J,-389,4,1,271,孝安天皇,3,,,0,2,27
-820932,-74435241600,J,-389,4,4,271,孝安天皇,3,,,0,3,1
-820905,-74432908800,J,-389,5,1,271,孝安天皇,3,,,0,3,28
-820902,-74432649600,J,-389,5,4,271,孝安天皇,3,,,0,4,1
-820874,-74430230400,J,-389,6,1,271,孝安天皇,3,,,0,4,29
-820873,-74430144000,J,-389,6,2,271,孝安天皇,3,,,0,5,1
-820844,-74427638400,J,-389,7,1,271,孝安天皇,3,,,0,5,30
-820843,-74427552000,J,-389,7,2,271,孝安天皇,3,,,0,6,1
-820814,-74425046400,J,-389,7,31,271,孝安天皇,3,,,0,7,1
-820813,-74424960000,J,-389,8,1,271,孝安天皇,3,,,0,7,2
-820784,-74422454400,J,-389,8,30,271,孝安天皇,3,,,0,8,1
-820782,-74422281600,J,-389,9,1,271,孝安天皇,3,,,0,8,3
-820755,-74419948800,J,-389,9,28,271,孝安天皇,3,,,0,9,1
-820752,-74419689600,J,-389,10,1,271,孝安天皇,3,,,0,9,4
-820725,-74417356800,J,-389,10,28,271,孝安天皇,3,,,0,10,1
-820721,-74417011200,J,-389,11,1,271,孝安天皇,3,,,0,10,5
-820696,-74414851200,J,-389,11,26,271,孝安天皇,3,,,0,11,1
-820691,-74414419200,J,-389,12,1,271,孝安天皇,3,,,0,11,6
-820666,-74412259200,J,-389,12,26,271,孝安天皇,3,,,1,11,1
-820660,-74411740800,J,-388,1,1,271,孝安天皇,3,,,1,11,7
-820637,-74409753600,J,-388,1,24,271,孝安天皇,3,,,0,12,1
-820629,-74409062400,J,-388,2,1,271,孝安天皇,3,,,0,12,9
-820607,-74407161600,J,-388,2,23,272,孝安天皇,4,,,0,1,1
-820600,-74406556800,J,-388,3,1,272,孝安天皇,4,,,0,1,8
-820578,-74404656000,J,-388,3,23,272,孝安天皇,4,,,0,2,1
-820569,-74403878400,J,-388,4,1,272,孝安天皇,4,,,0,2,10
-820548,-74402064000,J,-388,4,22,272,孝安天皇,4,,,0,3,1
-820539,-74401286400,J,-388,5,1,272,孝安天皇,4,,,0,3,10
-820519,-74399558400,J,-388,5,21,272,孝安天皇,4,,,0,4,1
-820508,-74398608000,J,-388,6,1,272,孝安天皇,4,,,0,4,12
-820489,-74396966400,J,-388,6,20,272,孝安天皇,4,,,0,5,1
-820478,-74396016000,J,-388,7,1,272,孝安天皇,4,,,0,5,12
-820459,-74394374400,J,-388,7,20,272,孝安天皇,4,,,0,6,1
-820447,-74393337600,J,-388,8,1,272,孝安天皇,4,,,0,6,13
-820430,-74391868800,J,-388,8,18,272,孝安天皇,4,,,0,7,1
-820416,-74390659200,J,-388,9,1,272,孝安天皇,4,,,0,7,15
-820400,-74389276800,J,-388,9,17,272,孝安天皇,4,,,0,8,1
-820386,-74388067200,J,-388,10,1,272,孝安天皇,4,,,0,8,15
-820371,-74386771200,J,-388,10,16,272,孝安天皇,4,,,0,9,1
-820355,-74385388800,J,-388,11,1,272,孝安天皇,4,,,0,9,17
-820341,-74384179200,J,-388,11,15,272,孝安天皇,4,,,0,10,1
-820325,-74382796800,J,-388,12,1,272,孝安天皇,4,,,0,10,17
-820312,-74381673600,J,-388,12,14,272,孝安天皇,4,,,0,11,1
-820294,-74380118400,J,-387,1,1,272,孝安天皇,4,,,0,11,19
-820282,-74379081600,J,-387,1,13,272,孝安天皇,4,,,0,12,1
-820263,-74377440000,J,-387,2,1,272,孝安天皇,4,,,0,12,20
-820253,-74376576000,J,-387,2,11,273,孝安天皇,5,,,0,1,1
-820235,-74375020800,J,-387,3,1,273,孝安天皇,5,,,0,1,19
-820223,-74373984000,J,-387,3,13,273,孝安天皇,5,,,0,2,1
-820204,-74372342400,J,-387,4,1,273,孝安天皇,5,,,0,2,20
-820194,-74371478400,J,-387,4,11,273,孝安天皇,5,,,0,3,1
-820174,-74369750400,J,-387,5,1,273,孝安天皇,5,,,0,3,21
-820164,-74368886400,J,-387,5,11,273,孝安天皇,5,,,0,4,1
-820143,-74367072000,J,-387,6,1,273,孝安天皇,5,,,0,4,22
-820135,-74366380800,J,-387,6,9,273,孝安天皇,5,,,0,5,1
-820113,-74364480000,J,-387,7,1,273,孝安天皇,5,,,0,5,23
-820105,-74363788800,J,-387,7,9,273,孝安天皇,5,,,0,6,1
-820082,-74361801600,J,-387,8,1,273,孝安天皇,5,,,0,6,24
-820076,-74361283200,J,-387,8,7,273,孝安天皇,5,,,0,7,1
-820051,-74359123200,J,-387,9,1,273,孝安天皇,5,,,0,7,26
-820046,-74358691200,J,-387,9,6,273,孝安天皇,5,,,0,8,1
-820021,-74356531200,J,-387,10,1,273,孝安天皇,5,,,0,8,26
-820017,-74356185600,J,-387,10,5,273,孝安天皇,5,,,0,9,1
-819990,-74353852800,J,-387,11,1,273,孝安天皇,5,,,0,9,28
-819987,-74353593600,J,-387,11,4,273,孝安天皇,5,,,0,10,1
-819960,-74351260800,J,-387,12,1,273,孝安天皇,5,,,0,10,28
-819957,-74351001600,J,-387,12,4,273,孝安天皇,5,,,0,11,1
-819929,-74348582400,J,-386,1,1,273,孝安天皇,5,,,0,11,29
-819928,-74348496000,J,-386,1,2,273,孝安天皇,5,,,0,12,1
-819898,-74345904000,J,-386,2,1,274,孝安天皇,6,,,0,1,1
-819870,-74343484800,J,-386,3,1,274,孝安天皇,6,,,0,1,29
-819869,-74343398400,J,-386,3,2,274,孝安天皇,6,,,0,2,1
-819839,-74340806400,J,-386,4,1,274,孝安天皇,6,,,0,3,1
-819810,-74338300800,J,-386,4,30,274,孝安天皇,6,,,0,4,1
-819809,-74338214400,J,-386,5,1,274,孝安天皇,6,,,0,4,2
-819780,-74335708800,J,-386,5,30,274,孝安天皇,6,,,0,5,1
-819778,-74335536000,J,-386,6,1,274,孝安天皇,6,,,0,5,3
-819751,-74333203200,J,-386,6,28,274,孝安天皇,6,,,0,6,1
-819748,-74332944000,J,-386,7,1,274,孝安天皇,6,,,0,6,4
-819721,-74330611200,J,-386,7,28,274,孝安天皇,6,,,0,7,1
-819717,-74330265600,J,-386,8,1,274,孝安天皇,6,,,0,7,5
-819692,-74328105600,J,-386,8,26,274,孝安天皇,6,,,0,8,1
-819686,-74327587200,J,-386,9,1,274,孝安天皇,6,,,0,8,7
-819662,-74325513600,J,-386,9,25,274,孝安天皇,6,,,1,8,1
-819656,-74324995200,J,-386,10,1,274,孝安天皇,6,,,1,8,7
-819633,-74323008000,J,-386,10,24,274,孝安天皇,6,,,0,9,1
-819625,-74322316800,J,-386,11,1,274,孝安天皇,6,,,0,9,9
-819603,-74320416000,J,-386,11,23,274,孝安天皇,6,,,0,10,1
-819595,-74319724800,J,-386,12,1,274,孝安天皇,6,,,0,10,9
-819574,-74317910400,J,-386,12,22,274,孝安天皇,6,,,0,11,1
-819564,-74317046400,J,-385,1,1,274,孝安天皇,6,,,0,11,11
-819544,-74315318400,J,-385,1,21,274,孝安天皇,6,,,0,12,1
-819533,-74314368000,J,-385,2,1,274,孝安天皇,6,,,0,12,12
-819514,-74312726400,J,-385,2,20,275,孝安天皇,7,,,0,1,1
-819505,-74311948800,J,-385,3,1,275,孝安天皇,7,,,0,1,10
-819485,-74310220800,J,-385,3,21,275,孝安天皇,7,,,0,2,1
-819474,-74309270400,J,-385,4,1,275,孝安天皇,7,,,0,2,12
-819455,-74307628800,J,-385,4,20,275,孝安天皇,7,,,0,3,1
-819444,-74306678400,J,-385,5,1,275,孝安天皇,7,,,0,3,12
-819426,-74305123200,J,-385,5,19,275,孝安天皇,7,,,0,4,1
-819413,-74304000000,J,-385,6,1,275,孝安天皇,7,,,0,4,14
-819396,-74302531200,J,-385,6,18,275,孝安天皇,7,,,0,5,1
-819383,-74301408000,J,-385,7,1,275,孝安天皇,7,,,0,5,14
-819367,-74300025600,J,-385,7,17,275,孝安天皇,7,,,0,6,1
-819352,-74298729600,J,-385,8,1,275,孝安天皇,7,,,0,6,16
-819337,-74297433600,J,-385,8,16,275,孝安天皇,7,,,0,7,1
-819321,-74296051200,J,-385,9,1,275,孝安天皇,7,,,0,7,17
-819308,-74294928000,J,-385,9,14,275,孝安天皇,7,,,0,8,1
-819291,-74293459200,J,-385,10,1,275,孝安天皇,7,,,0,8,18
-819278,-74292336000,J,-385,10,14,275,孝安天皇,7,,,0,9,1
-819260,-74290780800,J,-385,11,1,275,孝安天皇,7,,,0,9,19
-819249,-74289830400,J,-385,11,12,275,孝安天皇,7,,,0,10,1
-819230,-74288188800,J,-385,12,1,275,孝安天皇,7,,,0,10,20
-819219,-74287238400,J,-385,12,12,275,孝安天皇,7,,,0,11,1
-819199,-74285510400,J,-384,1,1,275,孝安天皇,7,,,0,11,21
-819190,-74284732800,J,-384,1,10,275,孝安天皇,7,,,0,12,1
-819168,-74282832000,J,-384,2,1,275,孝安天皇,7,,,0,12,23
-819160,-74282140800,J,-384,2,9,276,孝安天皇,8,,,0,1,1
-819139,-74280326400,J,-384,3,1,276,孝安天皇,8,,,0,1,22
-819131,-74279635200,J,-384,3,9,276,孝安天皇,8,,,0,2,1
-819108,-74277648000,J,-384,4,1,276,孝安天皇,8,,,0,2,24
-819101,-74277043200,J,-384,4,8,276,孝安天皇,8,,,0,3,1
-819078,-74275056000,J,-384,5,1,276,孝安天皇,8,,,0,3,24
-819072,-74274537600,J,-384,5,7,276,孝安天皇,8,,,0,4,1
-819047,-74272377600,J,-384,6,1,276,孝安天皇,8,,,0,4,26
-819042,-74271945600,J,-384,6,6,276,孝安天皇,8,,,0,5,1
-819017,-74269785600,J,-384,7,1,276,孝安天皇,8,,,0,5,26
-819012,-74269353600,J,-384,7,6,276,孝安天皇,8,,,0,6,1
-818986,-74267107200,J,-384,8,1,276,孝安天皇,8,,,0,6,27
-818983,-74266848000,J,-384,8,4,276,孝安天皇,8,,,0,7,1
-818955,-74264428800,J,-384,9,1,276,孝安天皇,8,,,0,7,29
-818953,-74264256000,J,-384,9,3,276,孝安天皇,8,,,0,8,1
-818925,-74261836800,J,-384,10,1,276,孝安天皇,8,,,0,8,29
-818924,-74261750400,J,-384,10,2,276,孝安天皇,8,,,0,9,1
-818894,-74259158400,J,-384,11,1,276,孝安天皇,8,,,0,10,1
-818865,-74256652800,J,-384,11,30,276,孝安天皇,8,,,0,11,1
-818864,-74256566400,J,-384,12,1,276,孝安天皇,8,,,0,11,2
-818835,-74254060800,J,-384,12,30,276,孝安天皇,8,,,0,12,1
